policy,seed,days_prior,dow,month,weekend,peak_month,price,selling_limit,remain,accepted,cum_revenue,base_demand,is_soft
clamp_frozen,0,81,2,12,0,1,96.88335418701172,11743.209511041641,8864.477519273623,106.998058409963,171970.64366997711,88.02391932314761,0
clamp_frozen,0,80,2,12,0,1,96.88335418701172,11698.265373706818,8789.40713306133,103.27603182800826,181976.37204059912,88.02391932314761,0
clamp_frozen,0,79,2,12,0,1,96.88335418701172,11666.769981384277,8718.564891094382,83.55210243437517,190071.1799738182,89.41124357506565,0
clamp_frozen,0,78,2,12,0,1,96.88335418701172,11732.884645462036,8661.535418970509,99.7595507536372,199736.21986302,89.85798532780689,0
clamp_frozen,0,77,2,12,0,1,96.88335418701172,11856.988668441772,8594.945473165566,97.66872775448257,209198.69380705236,91.10061121112462,0
clamp_frozen,0,76,2,12,0,1,96.88335418701172,12050.594687461853,8527.583787790825,100.07609306472946,218894.40137709488,91.10061121112462,0
clamp_frozen,0,75,2,12,0,1,96.88335418701172,12303.578853607178,8460.454884809844,89.21413069671424,227537.765599871,91.10061121112462,0
clamp_frozen,0,74,2,12,0,1,96.88335418701172,12629.883587360382,8399.684700811222,85.66676566700325,235837.44920004302,91.10061121112462,0
clamp_frozen,0,73,2,12,0,1,96.88335418701172,13143.922090530396,8339.058770055435,91.05789510164895,244659.44350269984,91.59938678561403,0
clamp_frozen,0,72,2,12,0,1,96.88335418701172,13468.939065933228,8276.004037015951,94.90796113723697,253854.44511672592,91.59938678561403,0
clamp_frozen,0,71,2,12,0,1,96.88335418701172,13624.169826507568,8208.811584143174,107.53942939768308,264273.2257441308,93.48039800843478,0
clamp_frozen,0,70,2,12,0,1,96.88335418701172,13680.751919746399,8133.736992686252,79.34846245585516,271960.7709364362,93.48039800843478,0
clamp_frozen,0,69,2,12,0,1,96.88335418701172,13726.357817649841,8078.809800691195,104.14144970697585,282050.34389394603,93.48039800843478,0
clamp_frozen,0,68,2,12,0,1,96.88335418701172,13774.313032627106,8005.44179738748,93.72870382310278,291131.0951039292,95.11469441166237,0
clamp_frozen,0,67,2,12,0,1,96.88335418701172,13799.054026603699,7938.446733583697,89.3310732699236,299785.7891154451,95.11469441166237,0
clamp_frozen,0,66,2,12,0,1,96.88335418701172,13810.393810272217,7877.109503871534,107.37492093494212,310188.6316111875,96.29318018780998,0
clamp_frozen,0,65,2,12,0,1,96.88335418701172,13794.872760772705,7802.3281812003515,115.91366169919199,321418.73595270375,96.29318018780998,0
clamp_frozen,0,64,2,12,0,1,96.88335418701172,13739.876449108124,7721.278760469062,94.82896830849214,330606.0844765243,96.29318018780998,0
clamp_frozen,0,63,2,12,0,1,96.88335418701172,13680.46760559082,7655.520561866336,91.16535208907638,339438.48957255395,96.29318018780998,0
clamp_frozen,0,62,2,12,0,1,96.88335418701172,13605.934381484985,7593.237660835677,105.05769355190901,349616.8313070141,96.29318018780998,0
clamp_frozen,0,61,2,12,0,1,96.88335418701172,13535.617291927338,7518.937600218835,136.3836444633232,362830.13623886975,96.40873891602581,0
clamp_frozen,0,60,2,12,0,1,96.88335418701172,13458.898067474365,7424.541810598246,139.7828622423115,376372.7687907659,121.48371342624034,0
clamp_frozen,0,59,2,12,0,1,96.88335418701172,13371.38682603836,7326.819339724297,138.8652688535188,389826.50181737595,121.717787817549,0
clamp_frozen,0,58,2,12,0,1,96.88335418701172,13294.1934466362,7229.824538895355,120.38613628402392,401489.9144981869,121.717787817549,0
clamp_frozen,0,57,2,12,0,1,96.88335418701172,13304.924070835114,7144.596079710222,134.5216273017179,414522.8209618724,121.717787817549,0
clamp_frozen,0,56,2,12,0,1,96.88335418701172,13316.7964220047,7049.341795795998,125.53473196229342,426685.04686134687,121.717787817549,0
clamp_frozen,0,55,2,12,0,1,96.88335418701172,13312.608003616333,6962.650870402806,119.0068008359407,438214.8248973985,125.52438207732914,0
clamp_frozen,0,54,2,12,0,1,96.88335418701172,13300.797939300537,6877.610084708561,138.13666682156656,451597.9685152855,125.52438207732914,0
clamp_frozen,0,53,2,12,0,1,96.88335418701172,13280.514478683472,6779.8288696444815,121.88473825894991,463406.5707820186,125.52438207732914,0
clamp_frozen,0,52,2,12,0,1,96.88335418701172,13249.237537384033,6691.903370919606,122.0985761256393,475235.89037852874,125.77567823347204,0
clamp_frozen,0,51,2,12,0,1,96.88335418701172,13238.474726676941,6605.991729956173,137.30987051167668,488538.93119668425,127.57061847614774,0
clamp_frozen,0,50,2,12,0,1,96.88335418701172,13224.859833717346,6511.9593956431245,135.42716131859564,501659.5688332553,127.57061847614774,0
clamp_frozen,0,49,2,12,0,1,96.88335418701172,13219.473361968994,6416.092236386596,133.2104421178877,514565.44327837107,127.56529444817109,0
clamp_frozen,0,48,2,12,0,1,96.88335418701172,13197.727501392365,6320.79037947578,133.95311969841688,527543.270818568,127.56529444817109,0
clamp_frozen,0,47,2,12,0,1,96.88335418701172,13174.603879451752,6223.559563911553,129.6399985189405,540103.2287118821,127.56529444817109,0
clamp_frozen,0,46,2,12,0,1,96.88335418701172,13113.994300365448,6128.221064444498,141.5157068377099,553813.7450604653,130.8145259896823,0
clamp_frozen,0,45,2,12,0,1,96.88335418701172,13063.32916021347,6024.869924124318,145.4610151780758,567906.496114365,130.8145259896823,0
clamp_frozen,0,44,2,12,0,1,96.88335418701172,12977.032661437988,5918.526664532859,142.8947327738163,581750.6171211491,131.2339851260106,0
clamp_frozen,0,43,2,12,0,1,96.88335418701172,12889.149785041809,5815.041268109674,124.7279125212697,593834.6756469539,131.2339851260106,0
clamp_frozen,0,42,2,12,0,1,96.88335418701172,12862.762808799744,5724.844752245668,133.0340547858157,606723.4610957024,131.2339851260106,0
clamp_frozen,0,41,2,12,0,1,96.88335418701172,12820.998132228851,5630.586285875812,141.25779423453324,620408.9900062027,134.1721664575167,0
